JOURNAL,YEAR,VOLUME,ISSUE,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME,TITLE.x,CATEGORY,INST,UNIT,CITY,STATE,COUNTRY,geo.code,NOTES,,,,,
LECO,1989,2,3,2546,M,,Ruzicka,M Ruzicka,SE,SE,,,,,Russia,RUS,,,,,,
LECO,1990,5,1,2546,M,,Ruzicka,M Ruzicka,SE,SE,,,,,Russia,RUS,,,,,,
LECO,1991,6,1,2546,M,,Ruzicka,M Ruzicka,SE,SE,,,,,Russia,RUS,,,,,,
LECO,1992,7,1,2546,M,,Ruzicka,M Ruzicka,SE,SE,,,,,Russia,RUS,,,,,,
LECO,1993,8,1,2546,M,,Ruzicka,M Ruzicka,SE,SE,,,,,Slovakia,SVK,,,,,,
LECO,1994,9,1,2546,M,,Ruzicka,M Ruzicka,SE,SE,,,,,Slovakia,SVK,,,,,,
LECO,1995,10,1,2546,M,,Ruzicka,M Ruzicka,SE,SE,,,,,Slovakia,SVK,,,,,,
LECO,1996,11,1,2546,M,,Ruzicka,M Ruzicka,SE,SE,,,,,Slovakia,SVK,,,,,,
LECO,1997,12,1,2546,M,,Ruzicka,M Ruzicka,SE,SE,,,,,Slovakia,SVK,,,,,,
LECO,1998,13,1,2546,M,,Ruzicka,M Ruzicka,SE,SE,Center of Biological and Ecological Sciences,Department of Landscape Ecology,Bratislava,missing,Slovakia,SVK,,,,,,
LECO,1993,8,1,2580,M,,Turner,M Turner,SE,SE,missing,missing,missing,missing,USA,USA,,,,,,
LECO,1994,9,1,2580,M,,Turner,M Turner,SE,SE,,,,,USA,USA,,,,,,
LECO,1995,10,1,2580,M,,Turner,M Turner,SE,SE,,,,,USA,USA,,,,,,
LECO,1996,11,1,2580,M,,Turner,M Turner,SE,SE,,,,,USA,USA,,,,,,
LECO,1997,12,1,2580,M,,Turner,M Turner,SE,SE,,,,,USA,USA,,,,,,
LECO,1998,13,1,2580,M,,Turner,M Turner,SE,SE,Oak Ridge National Laboratory,Environmental Sciences Division,Oak Ridge,TN,USA,USA,,,,,,
LECO,2001,16,1,2580,M,,Turner,M Turner,SE,SE,University of Wisconsin,Department of Zoology,Madison,WI,USA,USA,,,,,,
LECO,2002,17,1,2580,M,,Turner,M Turner,SE,SE,University of Wisconsin,Department of Zoology,Madison,WI,USA,USA,,,,,,
LECO,2003,18,1,2580,M,,Turner,M Turner,SE,SE,University of Wisconsin-Madison,Department of Zoology,Madison,WI,USA,USA,,,,,,
LECO,2004,19,1,2580,Monica,,Turner,Monica Turner,SE,SE,,,,,USA,USA,,,,,,
LECO,2012,27,1,2580,M,Green,Turner,M Green Turner,Editorial.Board,SE,,,,,USA,USA,,,,,,
LECO,2013,27,1,2580,M,Green,Turner,M Green Turner,Editorial.Board,SE,,,,,USA,USA,,,,,,
LECO,2014,29,1,2668,N,E,McIntyre,N E McIntyre,Editorial.Board,SE,Texas Tech University,missing,Lubbock,TX,USA,USA,,,,,,
LECO,2008,23,1,2669,N,E,Mclyntre,N E Mclyntre,SE,SE,Texas Tech University,Department of Biological Sciences,Lubbock,TX,USA,USA,,,,,,
LECO,2009,24,1,2669,N,E,Mclyntre,N E Mclyntre,SE,SE,Texas Tech University,,Lubbock,TX,USA,USA,,,,,,
LECO,2010,25,1,2669,N,E,Mclyntre,N E Mclyntre,SE,SE,Texas Tech University,,Lubbock,TX,USA,USA,,,,,,
LECO,2015,30,1,2669,N,E,Mclyntre,N E Mclyntre,SE,SE,,,,,USA,USA,,,,,,
LECO,1993,8,1,2674,N,,Nakagoshi,N Nakagoshi,SE,SE,missing,missing,missing,missing,Japan,JPN,,,,,,
LECO,1994,9,1,2674,N,,Nakagoshi,N Nakagoshi,SE,SE,,,,,Japan,JPN,,,,,,
LECO,1995,10,1,2674,N,,Nakagoshi,N Nakagoshi,SE,SE,,,,,Japan,JPN,,,,,,
LECO,1996,11,1,2674,N,,Nakagoshi,N Nakagoshi,SE,SE,,,,,Japan,JPN,,,,,,
LECO,1997,12,1,2674,N,,Nakagoshi,N Nakagoshi,SE,SE,,,,,Japan,JPN,,,,,,
LECO,1998,13,1,2674,N,,Nakagoshi,N Nakagoshi,SE,SE,Hiroshima University,Faculty of Integrated Arts and Sciences,Hiroshima,missing,Japan,JPN,,,,,,
LECO,2001,16,1,2674,N,,Nakagoshi,N Nakagoshi,SE,SE,Hiroshima University,Faculty of Integrated Arts and Sciences,Hiroshima,missing,Japan,JPN,,,,,,
LECO,2002,17,1,2674,N,,Nakagoshi,N Nakagoshi,SE,SE,Hiroshima University,Faculty of Integrated Arts and Sciences,Higashi-Hiroshima,missing,Japan,JPN,,,,,,
LECO,2007,22,1,2688,N,,Schumaker,N Schumaker,SE,SE,US Environmental Protection Agency,missing,Corvallis,OR,USA,USA,,,,,,
LECO,2008,23,1,2688,N,,Schumaker,N Schumaker,SE,SE,US Environmental Protection Agency,,Corvallis,OR,USA,USA,,,,,,
LECO,2009,24,1,2688,N,,Schumaker,N Schumaker,SE,SE,US Environmental Protection Agency,,Corvallis,OR,USA,USA,,,,,,
LECO,2010,25,1,2688,N,,Schumaker,N Schumaker,SE,SE,US Environmental Protection Agency,,Corvallis,OR,USA,USA,,,,,,
LECO,2011,26,1,2688,N,,Schumaker,N Schumaker,SE,SE,US Environmental Protection Agency,,Corvallis,OR,USA,USA,,,,,,
LECO,2012,27,1,2688,N,,Schumaker,N Schumaker,Editorial.Board,SE,US Environmental Protection Agency,,Corvallis,OR,USA,USA,,,,,,
LECO,2013,27,1,2688,N,,Schumaker,N Schumaker,Editorial.Board,SE,US Environmental Protection Agency,,Corvallis,OR,USA,USA,,,,,,
LECO,2005,20,1,2728,O,,Mander,O Mander,SE,SE,University of Tartu,Institute of Geography,Tartu,missing,Estonia,EST,,,,,,
LECO,2006,21,1,2728,O,,Mander,O Mander,SE,SE,University of Tartu,Institute of Geography,Tartu,,Estonia,EST,,,,,,
LECO,2007,22,1,2728,O,,Mander,O Mander,SE,SE,University of Tartu,Institute of Geography,Tartu,,Estonia,EST,,,,,,
LECO,2010,25,1,2741,O,,Schweiger,O Schweiger,SE,SE,Helmholtz Centre for Environmental Research - UFZ,,Halle,missing,Germany,DEU,,,,,,
LECO,2011,26,1,2741,O,,Schweiger,O Schweiger,SE,SE,Helmholtz Centre for Environmental Research - UFZ,,Halle,,Germany,DEU,,,,,,
LECO,2012,27,1,2741,O,,Schweiger,O Schweiger,Editorial.Board,SE,Helmholtz Centre for Environmental Research - UFZ,,Halle,,Germany,DEU,,,,,,
LECO,2013,27,1,2741,O,,Schweiger,O Schweiger,Editorial.Board,SE,Helmholtz Centre for Environmental Research - UFZ,,Halle,,Germany,DEU,,,,,,
LECO,2014,29,1,2741,O,,Schweiger,O Schweiger,Editorial.Board,SE,Helmholtz Centre for Environmental Research - UFZ,,Halle,,Germany,DEU,,,,,,
LECO,2015,30,1,2741,O,,Schweiger,O Schweiger,SE,SE,,,,,Germany,DEU,,,,,,
LECO,1993,8,1,2885,P,,Opdam,P Opdam,SE,SE,missing,missing,missing,missing,Netherlands,NLD,,,,,,
LECO,1994,9,1,2885,P,,Opdam,P Opdam,SE,SE,,,,,Netherlands,NLD,,,,,,
LECO,1995,10,1,2885,P,,Opdam,P Opdam,SE,SE,,,,,Netherlands,NLD,,,,,,
LECO,1996,11,1,2885,P,,Opdam,P Opdam,SE,SE,,,,,Netherlands,NLD,,,,,,
LECO,1997,12,1,2885,P,,Opdam,P Opdam,SE,SE,,,,,Netherlands,NLD,,,,,,
LECO,1998,13,1,2885,P,,Opdam,P Opdam,SE,SE,Institute of Forestry and Nature Research,missing,Leersum,missing,Netherlands,NLD,,,,,,
LECO,2001,16,1,2885,P,,Opdam,P Opdam,SE,SE,ALTERRA-Research Instituut voor de groene ruimte,Department of Landscape Ecology,Wageningen,missing,Netherlands,NLD,,,,,,
LECO,2002,17,1,2885,P,,Opdam,P Opdam,SE,SE,ALTERRA-Research Instituut voor de groene ruimte,Department of Landscape Ecology,,,Netherlands,NLD,,,,,,
LECO,2003,18,1,2885,P,,Opdam,P Opdam,SE,SE,ALTERRA Research Institute for the Green World,Department of Landscape Ecology,,,Netherlands,NLD,,,,,,
LECO,2004,19,1,2885,Paul,,Opdam,Paul Opdam,SE,SE,,,,,Netherlands,NLD,,,,,,
LECO,2005,20,1,2885,P,,Opdam,P Opdam,SE,SE,Alterra,missing,Wageningen,missing,Netherlands,NLD,,,,,,
LECO,2006,21,1,2885,P,,Opdam,P Opdam,SE,SE,Alterra,,Wageningen,missing,Netherlands,NLD,,,,,,
LECO,2010,25,1,2885,P,,Opdam,P Opdam,AE,AE,Wageningen University,Department of Land Use Planning & Alterra,Wageningen,missing,Netherlands,NLD,,,,,,
LECO,2011,26,1,2885,P,,Opdam,P Opdam,AE,AE,Wageningen University,Department of Land Use Planning & Alterra,Wageningen,missing,Netherlands,NLD,,,,,,
LECO,2012,27,1,2885,Paul,,Opdam,Paul Opdam,Associate-Editor-in-Chief,AE,Wageningen University,Department of Land Use Planning & Alterra,Wageningen,missing,The Netherlands,NLD,,,,,,
LECO,2013,27,1,2885,Paul,,Opdam,Paul Opdam,Associate-Editor-in-Chief,AE,Wageningen University,Department of Land Use Planning & Alterra,Wageningen,missing,The Netherlands,NLD,,,,,,
LECO,2014,29,1,2885,Paul,,Opdam,Paul Opdam,Associate-Editor-in-Chief,AE,Wageningen University,,Wageningen,missing,The Netherlands,NLD,,,,,,
LECO,2015,30,1,2885,P,,Opdam,P Opdam,AE,AE,,,,,Netherlands,NLD,,,,,,
LECO,1987,1,1,2907,P,Green,Risser,P Green Risser,Editorial.Board,SE,missing,missing,missing,missing,USA,USA,,,,,,
LECO,1988,1,3,2907,P,Green,Risser,P Green Risser,SE,SE,,,,,USA,USA,,,,,,
LECO,1989,2,3,2907,P,Green,Risser,P Green Risser,SE,SE,,,,,USA,USA,,,,,,
LECO,1990,5,1,2907,P,Green,Risser,P Green Risser,SE,SE,,,,,USA,USA,,,,,,
LECO,1991,6,1,2907,P,Green,Risser,P Green Risser,SE,SE,,,,,USA,USA,,,,,,
LECO,1992,7,1,2907,P,Green,Risser,P Green Risser,SE,SE,,,,,USA,USA,,,,,,
LECO,2011,26,1,2943,P,H,Verburg,P H Verburg,Editorial.Board,SE,Vrije Universiteit Amsterdam,missing,missing,missing,The Netherlands,NLD,,,,,,
LECO,2012,27,1,2943,P,H,Verburg,P H Verburg,Editorial.Board,SE,Vrije Universiteit Amsterdam,,,,The Netherlands,NLD,,,,,,
LECO,2013,27,1,2943,P,H,Verburg,P H Verburg,Editorial.Board,SE,Vrije Universiteit Amsterdam,,,,The Netherlands,NLD,,,,,,
LECO,2014,29,1,2943,P,H,Verburg,P H Verburg,Editorial.Board,SE,VU University Amsterdam,,,,The Netherlands,NLD,,,,,,
LECO,2015,30,1,2943,P,H,Verburg,P H Verburg,SE,SE,VU University Amsterdam,,,,Netherlands,NLD,,,,,,
LECO,2003,18,1,2961,Qiong,,Gao,Qiong Gao,SE,SE,Beijing Normal University,Institute of Resources Science,P.R.,missing,China,CHN,,,,,,
LECO,2004,19,1,2961,Qiong,,Gao,Qiong Gao,SE,SE,,,,,China,CHN,,,,,,
LECO,2005,20,1,2961,Qiong,,Gao,Qiong Gao,SE,SE,Beijing Normal University,Institute of Resources Science,,,China,CHN,,,,,,
LECO,2006,21,1,2961,Qiong,,Gao,Qiong Gao,SE,SE,Beijing Normal University,Institute of Resources Science,,,China,CHN,,,,,,
LECO,1999,14,1,3002,Robert,,Bunce,Robert Bunce,SE,SE,Merlewood Research Station,Institute of Terrestrial Ecology,missing,missing,UK,GBR,,,,,,
LECO,2000,15,1,3002,Robert,,Bunce,Robert Bunce,SE,SE,Merlewood Research Station,Institute of Terrestrial Ecology,,,UK,GBR,,,,,,
LECO,2001,16,1,3002,Robert,,Bunce,Robert Bunce,SE,SE,Merlewood Research Station,Institute of Terrestrial Ecology,,,UK,GBR,,,,,,
LECO,2002,17,1,3002,Robert,,Bunce,Robert Bunce,SE,SE,Merlewood Research Station,Institute of Terrestrial Ecology,,,UK,GBR,,,,,,
LECO,1987,1,1,3060,R,TT,Forman,R TT Forman,Editorial.Board,SE,missing,missing,missing,missing,USA,USA,,,,,,
LECO,1988,1,3,3060,R,TT,Forman,R TT Forman,SE,SE,,,,,USA,USA,,,,,,
LECO,1989,2,3,3060,R,TT,Forman,R TT Forman,SE,SE,,,,,USA,USA,,,,,,
LECO,1990,5,1,3060,R,TT,Forman,R TT Forman,SE,SE,,,,,USA,USA,,,,,,
LECO,1991,6,1,3060,R,TT,Forman,R TT Forman,SE,SE,,,,,USA,USA,,,,,,
LECO,1992,7,1,3060,R,TT,Forman,R TT Forman,SE,SE,,,,,USA,USA,,,,,,
LECO,1993,8,1,3060,R,TT,Forman,R TT Forman,SE,SE,,,,,USA,USA,,,,,,
LECO,1994,9,1,3060,R,TT,Forman,R TT Forman,SE,SE,,,,,USA,USA,,,,,,
LECO,1995,10,1,3060,R,TT,Forman,R TT Forman,SE,SE,,,,,USA,USA,,,,,,
LECO,1996,11,1,3060,R,TT,Forman,R TT Forman,SE,SE,,,,,USA,USA,,,,,,
LECO,1997,12,1,3060,R,TT,Forman,R TT Forman,SE,SE,,,,,USA,USA,,,,,,
LECO,1998,13,1,3060,R,TT,Forman,R TT Forman,SE,SE,Harvard University,Graduate School of Design,Cambridge,MA,USA,USA,,,,,,
LECO,2001,16,1,3060,R,TT,Forman,R TT Forman,SE,SE,Harvard University,Graduate School of Design,Cambridge,MA,USA,USA,,,,,,
LECO,1997,12,1,3067,R,H,Gardner,R H Gardner,EIC,EIC,missing,missing,missing,missing,USA,USA,,,,,,
LECO,1998,13,1,3067,R,H,Gardner,R H Gardner,EIC,EIC,Appalachian Environmental Laboratory,missing,Frostburg,MD,USA,USA,,,,,,
LECO,1999,14,1,3067,R,H,Gardner,R H Gardner,EIC,EIC,University of Maryland,Appalachian Laboratory,missing,Maryland,USA,USA,,,,,,
LECO,2001,16,1,3067,R,H,Gardner,R H Gardner,SE,SE,University of Maryland,Appalachian Laboratory,,,USA,USA,,,,,,
LECO,1999,14,1,3091,R,,Hobbs,R Hobbs,SE,SE,CSIRO Wildlife & Ecology,missing,missing,missing,Australia,AUS,,,,,,
LECO,2000,15,1,3091,R,,Hobbs,R Hobbs,SE,SE,CSIRO Wildlife & Ecology,missing,,,Australia,AUS,,,,,,
LECO,2001,16,1,3091,R,,Hobbs,R Hobbs,SE,SE,Murdoch University,School of Environmental Science,missing,missing,Australia,AUS,,,,,,
LECO,2002,17,1,3091,R,,Hobbs,R Hobbs,SE,SE,Murdoch University,School of Environmental Science,,,Australia,AUS,,,,,,
LECO,2007,22,1,3093,R,,Holderegger,R Holderegger,SE,SE,WSL Swiss Federal Research Institute,,Birmensdorf,,Switzerland,CHE,,,,,,
LECO,2008,23,1,3093,R,,Holderegger,R Holderegger,SE,SE,WSL Swiss Federal Research Institute,,Birmensdorf,,Switzerland,CHE,,,,,,
LECO,2009,24,1,3093,R,,Holderegger,R Holderegger,SE,SE,WSL Swiss Federal Research Institute,,Birmensdorf,,Switzerland,CHE,,,,,,
LECO,2010,25,1,3093,R,,Holderegger,R Holderegger,SE,SE,WSL Swiss Federal Research Institute,,Birmensdorf,,Switzerland,CHE,,,,,,
LECO,2011,26,1,3093,R,,Holderegger,R Holderegger,SE,SE,WSL Swiss Federal Research Institute,,Birmensdorf,,Switzerland,CHE,,,,,,
LECO,2012,27,1,3093,R,,Holderegger,R Holderegger,Editorial.Board,SE,WSL Swiss Federal Research Institute,,Birmensdorf,,Switzerland,CHE,,,,,,
LECO,2005,20,1,3114,R,,Jongman,R Jongman,SE,SE,Alterra,missing,Wageningen,missing,Netherlands,NLD,,,,,,
LECO,2006,21,1,3114,R,,Jongman,R Jongman,SE,SE,Alterra,,Wageningen,missing,Netherlands,NLD,,,,,,
LECO,2007,22,1,3114,R,,Jongman,R Jongman,SE,SE,Alterra,,Wageningen,missing,Netherlands,NLD,,,,,,
LECO,2008,23,1,3114,R,,Jongman,R Jongman,SE,SE,Alterra,,Wageningen,missing,Netherlands,NLD,,,,,,
LECO,2009,24,1,3114,R,,Jongman,R Jongman,SE,SE,Alterra,,Wageningen,missing,Netherlands,NLD,,,,,,
LECO,2015,30,1,3126,R,,Lafortezza,R Lafortezza,SE,SE,missing,missing,,,Italy,ITA,,,,,,
LECO,1999,14,1,3169,Robert,,Naiman,Robert Naiman,SE,SE,University of Washington,School of Fisheries,,,USA,USA,,,,,,
LECO,2000,15,1,3169,Robert,,Naiman,Robert Naiman,SE,SE,University of Washington,School of Fisheries,,,USA,USA,,,,,,
LECO,2001,16,1,3169,Robert,,Naiman,Robert Naiman,SE,SE,University of Washington,School of Fisheries,,,USA,USA,,,,,,
LECO,2002,17,1,3169,Robert,,Naiman,Robert Naiman,SE,SE,University of Washington,School of Fisheries,,,USA,USA,,,,,,
LECO,2008,23,1,3193,R,Green,Pontius,R Green Pontius,SE,SE,Clark University,"Department of International Development, Community and Environment (IDCE)",Worcester,MA,USA,USA,,,,,,
LECO,2009,24,1,3193,R,Green,Pontius,R Green Pontius,SE,SE,Clark University,,Worcester,MA,USA,USA,,,,,,
LECO,2010,25,1,3193,R,Green,Pontius,R Green Pontius,SE,SE,Clark University,,Worcester,MA,USA,USA,,,,,,
LECO,2011,26,1,3193,R,Green,Pontius,R Green Pontius,SE,SE,Clark University,,Worcester,MA,USA,USA,,,,,,
LECO,2012,27,1,3193,R,Green,Pontius,R Green Pontius,Editorial.Board,SE,Clark University,,Worcester,MA,USA,USA,,,,,,
LECO,2013,27,1,3193,R,Green,Pontius,R Green Pontius,Editorial.Board,SE,Clark University,,Worcester,MA,USA,USA,,,,,,
LECO,2014,29,1,3193,R,Green,Pontius,R Green Pontius,Editorial.Board,SE,Clark University,,Worcester,MA,USA,USA,,,,,,
LECO,2015,30,1,3193,R,Green,Pontius,R Green Pontius,SE,SE,,,,,USA,USA,,,,,,
LECO,2013,27,1,3214,R,M,Scheller,R M Scheller,Editorial.Board,SE,Portland State University,missing,Portland,OR,USA,USA,,,,,,
LECO,2014,29,1,3214,R,M,Scheller,R M Scheller,Editorial.Board,SE,Portland State University,,Portland,OR,USA,USA,,,,,,
LECO,2015,30,1,3214,R,M,Scheller,R M Scheller,SE,SE,,,,,USA,USA,,,,,,
LECO,2010,25,1,3215,R,,Schooley,R Schooley,SE,SE,University of Illinois,missing,Urbana,IL,USA,USA,,,,,,
LECO,2011,26,1,3215,R,,Schooley,R Schooley,SE,SE,University of Illinois,,Urbana,IL,USA,USA,,,,,,
LECO,2012,27,1,3215,R,,Schooley,R Schooley,Editorial.Board,SE,University of Illinois,,Urbana,IL,USA,USA,,,,,,
LECO,2013,27,1,3215,R,,Schooley,R Schooley,Editorial.Board,SE,University of Illinois,,Urbana,IL,USA,USA,,,,,,
LECO,2014,29,1,3215,R,,Schooley,R Schooley,Editorial.Board,SE,University of Illinois,,Urbana,IL,USA,USA,,,,,,
LECO,2015,30,1,3215,R,,Schooley,R Schooley,SE,SE,,,,,USA,USA,,,,,,
LECO,1987,1,1,3233,R,,Tosswall,R Tosswall,Editorial.Board,SE,missing,missing,missing,missing,Sweden,SWE,,,,,,
LECO,2014,29,1,3300,S,S,Cilliers,S S Cilliers,Editorial.Board,SE,North-West University,missing,Potchefstroom,missing,South Africa,ZAF,,,,,,
LECO,2015,30,1,3300,S,S,Cilliers,S S Cilliers,SE,SE,,,,,South Africa,ZAF,,,,,,
LECO,2011,26,1,3310,S,A,Cushman,S A Cushman,Editorial.Board,SE,US Forest Service,missing,Missoula,MT,USA,USA,,,,,,
LECO,2012,27,1,3310,S,A,Cushman,S A Cushman,Editorial.Board,SE,US Forest Service,,Missoula,MT,USA,USA,,,,,,
LECO,2013,27,1,3310,S,A,Cushman,S A Cushman,Reviews.Editor,SPECIAL,US Forest Service,,Flagstaff,AZ,USA,USA,,,,,,
LECO,2014,29,1,3310,S,A,Cushman,S A Cushman,Reviews.Editor,SPECIAL,US Forest Service,,Flagstaff,AZ,USA,USA,,,,,,
LECO,2010,25,1,3329,S,Green,Fisher,S Green Fisher,SE,SE,Arizona State University,missing,Tempe,AZ,USA,USA,,,,,,
LECO,2011,26,1,3337,S,E,Gergel,S E Gergel,Editorial.Board,SE,University of British Columbia,missing,Vancouver,missing,Canada,CAN,,,,,,
LECO,2012,27,1,3337,S,E,Gergel,S E Gergel,Editorial.Board,SE,University of British Columbia,,Vancouver,,Canada,CAN,,,,,,
LECO,2013,27,1,3337,S,E,Gergel,S E Gergel,Editorial.Board,SE,University of British Columbia,,Vancouver,,Canada,CAN,,,,,,
LECO,2014,29,1,3337,S,E,Gergel,S E Gergel,Editorial.Board,SE,University of British Columbia,,Vancouver,,Canada,CAN,,,,,,
LECO,2015,30,1,3337,S,E,Gergel,S E Gergel,SE,SE,"University of British Columbia, Vancouver",,,,Canada,CAN,,,,,,
LECO,2007,22,1,3351,S,,Harrison,S Harrison,SE,SE,University of California,Department of Environmental Science and Policy,Davis,CA,USA,USA,,,,,,
LECO,2011,26,1,3363,S-L,,Huang,S-L Huang,Editorial.Board,SE,National Taipei University,missing,missing,missing,Taiwan,TWN,,,,,,
LECO,2012,27,1,3363,S-L,,Huang,S-L Huang,Editorial.Board,SE,National Taipei University,,,,Taiwan,TWN,,,,,,
LECO,2013,27,1,3363,S-L,,Huang,S-L Huang,Editorial.Board,SE,National Taipei University,,,,Taiwan,TWN,,,,,,
LECO,2014,29,1,3363,S-L,,Huang,S-L Huang,Editorial.Board,SE,National Taipei University,,,,Taiwan,TWN,,,,,,
LECO,2015,30,1,3363,S-L,,Huang,S-L Huang,SE,SE,,,,,Taiwan,TWN,,,,,,
LECO,1999,14,1,3385,Sandra,,Lavorel,Sandra Lavorel,SE,SE,Centre National de la Recherche Scientifique,Centre d'Ecologie Fonctionnelle et Evolutive,,,France,FRA,,,,,,
LECO,2000,15,1,3385,Sandra,,Lavorel,Sandra Lavorel,SE,SE,Centre National de la Recherche Scientifique,Centre d'Ecologie Fonctionnelle et Evolutive,,,France,FRA,,,,,,
LECO,2001,16,1,3385,Sandra,,Lavorel,Sandra Lavorel,SE,SE,Centre National de la Recherche Scientifique,Centre d'Ecologie Fonctionnelle et Evolutive,,,France,FRA,,,,,,
LECO,2002,17,1,3385,Sandra,,Lavorel,Sandra Lavorel,SE,SE,Centre National de la Recherche Scientifique,Centre d'Ecologie Fonctionnelle et Evolutive,,,France,FRA,,,,,,
LECO,1987,1,1,3392,S,A,Levin,S A Levin,Editorial.Board,SE,missing,missing,missing,missing,USA,USA,,,,,,
LECO,1988,1,3,3392,S,,Levin,S Levin,SE,SE,,,,,USA,USA,,,,,,
LECO,1989,2,3,3392,S,,Levin,S Levin,SE,SE,,,,,USA,USA,,,,,,
LECO,1990,5,1,3392,S,,Levin,S Levin,SE,SE,,,,,USA,USA,,,,,,
LECO,1991,6,1,3392,S,,Levin,S Levin,SE,SE,,,,,USA,USA,,,,,,
LECO,1992,7,1,3392,S,,Levin,S Levin,SE,SE,,,,,USA,USA,,,,,,
LECO,2013,27,1,3398,S,S,Luque,S S Luque,Editorial.Board,SE,National Research Institute of Science and Technology for Environment and Agriculture (IRSTEA),missing,St-Martin d'Heres Cedex,missing,France,FRA,,,,,,
LECO,2014,29,1,3398,S,S,Luque,S S Luque,Editorial.Board,SE,National Research Institute of Science and Technology for Environment and Agriculture (IRSTEA),,St-Martin d'Heres Cedex,,France,FRA,,,,,,
LECO,2015,30,1,3398,S,S,Luque,S S Luque,SE,SE,National res. Inst.Of science and tech. for env.And agriculture,,,,France,FRA,,,,,,
LECO,2012,27,1,3461,S,,Saura,S Saura,Editorial.Board,SE,Universidad Politecnica de Madrid,missing,missing,missing,Spain,ESP,,,,,,
LECO,2013,27,1,3461,S,,Saura,S Saura,Editorial.Board,SE,Universidad Politecnica de Madrid,,,,Spain,ESP,,,,,,
LECO,2014,29,1,3461,S,,Saura,S Saura,Editorial.Board,SE,Universidad Politecnica de Madrid,,Madrid,,Spain,ESP,,,,,,
LECO,2015,30,1,3461,S,,Saura,S Saura,SE,SE,,,,,Spain,ESP,,,,,,
LECO,2013,27,1,3480,S,,Stephens,S Stephens,Editorial.Board,SE,University of California,missing,Berkeley,CA,USA,USA,,,,,,
LECO,2014,29,1,3480,S,,Stephens,S Stephens,Editorial.Board,SE,University of California,,Berkeley,CA,USA,USA,,,,,,
LECO,2007,22,1,3529,T,,Crist,T Crist,SE,SE,Miami University,Department of Zoology,Oxford,OH,USA,USA,,,,,,
LECO,2008,23,1,3529,T,,Crist,T Crist,SE,SE,Miami University,Department of Zoology,Oxford,OH,USA,USA,,,,,,
LECO,2009,24,1,3529,T,,Crist,T Crist,SE,SE,Miami University,,Oxford,OH,USA,USA,,,,,,
LECO,2010,25,1,3577,T,,Keitt,T Keitt,SE,SE,University of Texas,,Austin,missing,USA,USA,,,,,,
LECO,2011,26,1,3577,T,,Keitt,T Keitt,SE,SE,University of Texas,,Austin,TX,USA,USA,,,,,,
LECO,2012,27,1,3577,T,H,Keitt,T H Keitt,Editorial.Board,SE,University of Texas,missing,Austin,TX,USA,USA,,,,,,
LECO,2013,27,1,3577,T,H,Keitt,T H Keitt,Editorial.Board,SE,University of Texas,,Austin,TX,USA,USA,,,,,,
LECO,2014,29,1,3577,T,H,Keitt,T H Keitt,Editorial.Board,SE,University of Texas,,Austin,TX,USA,USA,,,,,,
LECO,2015,30,1,3577,T,H,Keitt,T H Keitt,SE,SE,,,,,USA,USA,,,,,,
LECO,2015,30,1,3584,T,,Korella,T Korella,SE,SE,missing,missing,missing,missing,Portugal,PRT,,,,,,
LECO,2005,20,1,3585,T,,Kratz,T Kratz,SE,SE,University of Wisconsin-Madison,Center for Limnology,Madison,WI,USA,USA,,,,,,
LECO,2006,21,1,3585,T,,Kratz,T Kratz,SE,SE,University of Wisconsin-Madison,Center for Limnology,Madison,WI,USA,USA,,,,,,
LECO,2007,22,1,3585,T,,Kratz,T Kratz,SE,SE,University of Wisconsin-Madison,Center for Limnology,Madison,WI,USA,USA,,,,,,
LECO,2015,30,1,3592,T,R,Lookinbill,T R Lookinbill,SE,SE,missing,missing,,,USA,USA,,,,,,
LECO,1988,1,3,3633,T,,Rosswall,T Rosswall,SE,SE,missing,missing,missing,missing,Sweden,SWE,,,,,,
LECO,1989,2,3,3633,T,,Rosswall,T Rosswall,SE,SE,,,,,Sweden,SWE,,,,,,
LECO,1990,5,1,3633,T,,Rosswall,T Rosswall,SE,SE,,,,,Sweden,SWE,,,,,,
LECO,1991,6,1,3633,T,,Rosswall,T Rosswall,SE,SE,,,,,Sweden,SWE,,,,,,
LECO,1992,7,1,3633,T,,Rosswall,T Rosswall,SE,SE,,,,,Sweden,SWE,,,,,,
LECO,2005,20,1,3642,T,,Spies,T Spies,SE,SE,Oregon State University,Forestry Sciences Laboratory,Corvallis,OR,USA,USA,,,,,,
LECO,2006,21,1,3642,T,,Spies,T Spies,SE,SE,Oregon State University,Forestry Sciences Laboratory,Corvallis,OR,USA,USA,,,,,,
LECO,2007,22,1,3642,T,,Spies,T Spies,SE,SE,Oregon State University,Forestry Sciences Laboratory,Corvallis,OR,USA,USA,,,,,,
LECO,2008,23,1,3642,T,,Spies,T Spies,SE,SE,Oregon State University,Forestry Sciences Laboratory,Corvallis,OR,USA,USA,,,,,,
LECO,2009,24,1,3642,T,,Spies,T Spies,SE,SE,Oregon State University,,Corvallis,OR,USA,USA,,,,,,
LECO,2010,25,1,3642,T,,Spies,T Spies,SE,SE,Oregon State University,,Corvallis,OR,USA,USA,,,,,,
