JOURNAL,YEAR,VOLUME,ISSUE,editor_id,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME,TITLE.x,CATEGORY,INST_Prior_class,INST,UNIT,CITY,STATE,COUNTRY,geo.code,COUNTRY_Prior_Class,geo.code_Prior_Class
JAPE,2010,47,1,1481,Justin,S,Brashares,Justin S Brashares,Associate.Editor,SE,"University of California, Berkely",University of California,,Berkeley,NoState,USA,USA,USA,USA
JAPE,2010,47,1,3829,Yvonne,,Buckley,Yvonne Buckley,Associate.Editor,SE,,University of Queensland,,NoCity,NoState,Australia,AUS,Australia,AUS
JAPE,2010,47,1,1290,Harald,,Bugmann,Harald Bugmann,Associate.Editor,SE,,Swiss Federal Institute of Technology Zurich,,NoCity,NoState,Switzerland,CHE,Switzerland,CHE
JAPE,2010,47,1,2322,Marc,,Cadotte,Marc Cadotte,Editor,AE,,University of Toronto,,NoCity,NoState,USA,USA,USA,USA
JAPE,2010,47,1,3833,Yann,,Clough,Yann Clough,Associate.Editor,SE,,Gottingen University,,NoCity,NoState,Germany,DEU,Germany,DEU
JAPE,2010,47,1,1522,Joan,,Cossentine,Joan Cossentine,Associate.Editor,SE,,Pacific Agri-Food Research Centre,,NoCity,NoState,Canada,CAN,Canada,CAN
JAPE,2010,47,1,435,Christopher,R,Dickman,Christopher R Dickman,Associate.Editor,SE,University of Sydney,University of Sydney,,NoCity,NoState,Australia,AUS,Australia,AUS
JAPE,2010,47,1,437,Christl,,Donnelly,Christl Donnelly,Associate.Editor,SE,,Imperial College London,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2010,47,1,2640,Nicholas,,Dulvy,Nicholas Dulvy,Associate.Editor,SE,,Simon Fraser University,,NoCity,Vancouver,Canada,CAN,Canada,CAN
JAPE,2010,47,1,1554,Johan,T,DuToit,Johan T DuToit,Associate.Editor,SE,Utah State University,Utah State University,,NoCity,NoState,USA,USA,USA,USA
JAPE,2010,47,1,442,Chris,S,Elphick,Chris S Elphick,Associate.Editor,SE,University of Connecticut,University of Connecticut,,NoCity,NoState,USA,USA,USA,USA
JAPE,2010,47,1,965,Esteban,,Fernandez-Juricic,Esteban Fernandez-Juricic,Associate.Editor,SE,,Purdue University,,NoCity,NoState,USA,USA,USA,USA
JAPE,2010,47,1,1573,Jennifer,,Firn,Jennifer Firn,Associate.Editor,SE,,CISRO Sustainable Ecosystems,,NoCity,NoState,Australia,AUS,Australia,AUS
JAPE,2010,47,1,2378,Morten,,Frederiksen,Morten Frederiksen,Associate.Editor,SE,,National Environmental Research Institute,,NoCity,NoState,Denmark,DNK,Denmark,DNK
JAPE,2010,47,1,454,Chris,LJ,Frid,Chris LJ Frid,Associate.Editor,SE,,University of Liverpool,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2010,47,1,1597,Jennifer,,Gill,Jennifer Gill,Associate.Editor,SE,,University of East Angolia,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2010,47,1,3081,Rosie,,Hails,Rosie Hails,Associate.Editor,SE,,Centre for Ecology & Hydrology,,Oxford,NoState,UK,GBR,UK,GBR
JAPE,2010,47,1,1079,Fangliang,,He,Fangliang He,Associate.Editor,SE,,University of Alberta,,NoCity,NoState,Canada,CAN,Canada,CAN
JAPE,2010,47,1,2407,Mark,,Hebblewhite,Mark Hebblewhite,Associate.Editor,SE,,University of Montana,,NoCity,NoState,USA,USA,USA,USA
JAPE,2010,47,1,2836,Phil,,Hulme,Phil Hulme,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2010,47,1,1659,Julia,,Jones,Julia Jones,Associate.Editor,SE,,Bangor University,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2010,47,1,2025,K,Ullas,Karanth,K Ullas Karanth,Associate.Editor,SE,Wildlife Conservation Society,Wildlife Conservation Society,,NoCity,NoState,India,IND,India,IND
JAPE,2010,47,1,747,David,,Kleijn,David Kleijn,Associate.Editor,SE,,Wageningen University,,NoCity,NoState,The Netherlands,NLD,The Netherlands,NLD
JAPE,2010,47,1,755,Doug,,Landis,Doug Landis,Associate.Editor,SE,,Michigan State University,,NoCity,NoState,USA,USA,USA,USA
JAPE,2010,47,1,1708,Jack,J,Lennon,Jack J Lennon,Associate.Editor,SE,,Macaulay Institute,,Aberdeen,NoState,UK,GBR,UK,GBR
JAPE,2010,47,1,1709,Jan,,Leps,Jan Leps,Associate.Editor,SE,,University of South Bohemia,,NoCity,NoState,Czech Republic,CZE,Czech Republic,CZE
JAPE,2010,47,1,2726,Owen,,Lewis,Owen Lewis,Associate.Editor,SE,,University of Oxford,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2010,47,1,2860,Paul,,Lukacs,Paul Lukacs,Associate.Editor,SE,,Colorado Division of Wildlife,,NoCity,NoState,USA,USA,USA,USA
JAPE,2010,47,1,1748,Jason,,Matthiopoulos,Jason Matthiopoulos,Associate.Editor,SE,,University of St. Andrews,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2010,47,1,2468,Michael,A,McCarthy,Michael A McCarthy,Associate.Editor,SE,"Royal Botanic Gardens, Melbourne",University of Melbourne,,NoCity,NoState,Australia,AUS,Australia,AUS
JAPE,2010,47,1,785,David,I,McCracken,David I McCracken,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2010,47,1,1757,Jane,,Memmott,Jane Memmott,Editor-Executive.Editor,EIC,,,,,,UK,GBR,UK,GBR
JAPE,2010,47,1,1004,Eleanor,Jane,Milner-Gulland,Eleanor Jane Milner-Gulland,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2010,47,1,3772,William,,Montevecchi,William Montevecchi,Associate.Editor,SE,,Memorial University of Newfoundland,,NoCity,NoState,Canada,CAN,Canada,CAN
JAPE,2010,47,1,1006,Eric,,Morgan,Eric Morgan,Associate.Editor,SE,,University of Bristol,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2010,47,1,1793,Juliet,,Osborne,Juliet Osborne,Associate.Editor,SE,,Rothamsted Research,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2010,47,1,2964,Quentin,,Paynter,Quentin Paynter,Associate.Editor,SE,,Landcare Research Ltd,,NoCity,NoState,New Zealand,NZL,New Zealand,NZL
JAPE,2010,47,1,2679,Nathalie,,Pettorelli,Nathalie Pettorelli,Associate.Editor,SE,,Zoological Society of London,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2010,47,1,2517,Michael,,Pocock,Michael Pocock,Associate.Editor,SE,,University of Bristol,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2010,47,1,174,Andres,,Punt,Andres Punt,Associate.Editor,SE,,University of Washington,,NoCity,NoState,USA,USA,USA,USA
JAPE,2010,47,1,1831,Jonathan,,Rhodes,Jonathan Rhodes,Associate.Editor,SE,,University of Queensland,,NoCity,NoState,Australia,AUS,Australia,AUS
JAPE,2010,47,1,3904,John,S,Richardson,John S Richardson,Associate.Editor,SE,University of British Columbia,University of British Columbia,,NoCity,NoState,Canada,CAN,Canada,CAN
JAPE,2010,47,1,1848,J,Andrew,Royle,J Andrew Royle,Associate.Editor,SE,US Geological Survey,USGS Patuxent Wildlife Research Center,,NoCity,NoState,USA,USA,USA,USA
JAPE,2010,47,1,196,Andy,,Sheppard,Andy Sheppard,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2010,47,1,1421,Ingolf,,Steffan-Dewenter,Ingolf Steffan-Dewenter,Associate.Editor,SE,,University of Bayreuth,,NoCity,NoState,Germany,DEU,Germany,DEU
JAPE,2010,47,1,2923,Philip,A,Stephens,Philip A Stephens,Associate.Editor,SE,,Durham University,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2010,47,1,890,Des,,Thompson,Des Thompson,Associate.Editor,SE,,Scottish Natural Heritage,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2010,47,1,2608,Mark,,Whittingham,Mark Whittingham,Editor,AE,,Newcastle University,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2010,47,1,593,Chris,,Wilcox,Chris Wilcox,Associate.Editor,SE,,CSIRO Marine and Atmospheric Research,,NoCity,NoState,Australia,AUS,Australia,AUS
JAPE,2010,47,1,376,Brian,,Wilsey,Brian Wilsey,Associate.Editor,SE,,Iowa State University,,NoCity,NoState,USA,USA,USA,USA
JAPE,2010,47,1,3914,Jeremy,,Wilson,Jeremy Wilson,Associate.Editor,SE,,Royal Society for the Protection of Bitds,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2010,47,1,377,Brenden,,Wintle,Brenden Wintle,Associate.Editor,SE,,University of Melbourne,,NoCity,NoState,Australia,AUS,Australia,AUS
JAPE,2011,48,1,608,David,,Angeler,David Angeler,Associate.Editor,SE,,Swedish University of Agricultural Sciences,,Uppsala,NoState,Sweden,SWE,Sweden,SWE
JAPE,2011,48,1,2757,Paul,,Armsworth,Paul Armsworth,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2011,48,1,3272,Shelley,,Arnott,Shelley Arnott,Associate.Editor,SE,,,,,,Canada,CAN,Canada,CAN
JAPE,2011,48,1,2280,Mel,,Austen,Mel Austen,Associate.Editor,SE,,Plymouth Marine Laboratory,,Playmouth,NoState,UK,GBR,UK,GBR
JAPE,2011,48,1,1452,Jos,,Barlow,Jos Barlow,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,2125,Lesley,,Batty,Lesley Batty,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,3829,Yvonne,,Buckley,Yvonne Buckley,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2011,48,1,1290,Harald,,Bugmann,Harald Bugmann,Associate.Editor,SE,,,,,,Switzerland,CHE,Switzerland,CHE
JAPE,2011,48,1,2322,Marc,,Cadotte,Marc Cadotte,Editor,AE,,,,,,USA,USA,USA,USA
JAPE,2011,48,1,3833,Yann,,Clough,Yann Clough,Associate.Editor,SE,,,,,,Germany,DEU,Germany,DEU
JAPE,2011,48,1,1522,Joan,,Cossentine,Joan Cossentine,Associate.Editor,SE,,,,,,Canada,CAN,Canada,CAN
JAPE,2011,48,1,435,Christopher,R,Dickman,Christopher R Dickman,Associate.Editor,SE,University of Sydney,,,,,Australia,AUS,Australia,AUS
JAPE,2011,48,1,2640,Nicholas,,Dulvy,Nicholas Dulvy,Associate.Editor,SE,,,,,,Canada,CAN,Canada,CAN
JAPE,2011,48,1,1554,Johan,T,DuToit,Johan T DuToit,Associate.Editor,SE,Utah State University,,,,,USA,USA,USA,USA
JAPE,2011,48,1,442,Chris,S,Elphick,Chris S Elphick,Associate.Editor,SE,University of Connecticut,,,,,USA,USA,USA,USA
JAPE,2011,48,1,965,Esteban,,Fernandez-Juricic,Esteban Fernandez-Juricic,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2011,48,1,1573,Jennifer,,Firn,Jennifer Firn,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2011,48,1,2378,Morten,,Frederiksen,Morten Frederiksen,Associate.Editor,SE,,,,,,Denmark,DNK,Denmark,DNK
JAPE,2011,48,1,454,Chris,LJ,Frid,Chris LJ Frid,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,1597,Jennifer,,Gill,Jennifer Gill,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,3081,Rosie,,Hails,Rosie Hails,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,2407,Mark,,Hebblewhite,Mark Hebblewhite,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2011,48,1,727,Danny,,Hooftman,Danny Hooftman,Associate.Editor,SE,,Centre for Ecology and Hydrology,,Wallingford,NoState,UK,GBR,UK,GBR
JAPE,2011,48,1,2836,Phil,,Hulme,Phil Hulme,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,1659,Julia,,Jones,Julia Jones,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,2025,K,Ullas,Karanth,K Ullas Karanth,Associate.Editor,SE,Wildlife Conservation Society,,,,,India,IND,India,IND
JAPE,2011,48,1,747,David,,Kleijn,David Kleijn,Associate.Editor,SE,,,,,,The Netherlands,NLD,The Netherlands,NLD
JAPE,2011,48,1,755,Doug,,Landis,Doug Landis,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2011,48,1,1708,Jack,J,Lennon,Jack J Lennon,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,1709,Jan,,Leps,Jan Leps,Associate.Editor,SE,,,,,,Czech Republic,CZE,Czech Republic,CZE
JAPE,2011,48,1,2726,Owen,,Lewis,Owen Lewis,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,2860,Paul,,Lukacs,Paul Lukacs,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2011,48,1,1748,Jason,,Matthiopoulos,Jason Matthiopoulos,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,2468,Michael,A,McCarthy,Michael A McCarthy,Associate.Editor,SE,"Royal Botanic Gardens, Melbourne",,,,,Australia,AUS,Australia,AUS
JAPE,2011,48,1,785,David,I,McCracken,David I McCracken,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,1757,Jane,,Memmott,Jane Memmott,Editor-Executive.Editor,EIC,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,1004,Eleanor,Jane,Milner-Gulland,Eleanor Jane Milner-Gulland,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,3772,William,,Montevecchi,William Montevecchi,Associate.Editor,SE,,,,,,Canada,CAN,Canada,CAN
JAPE,2011,48,1,1006,Eric,,Morgan,Eric Morgan,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,1793,Juliet,,Osborne,Juliet Osborne,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,2964,Quentin,,Paynter,Quentin Paynter,Associate.Editor,SE,,,,,,New Zealand,NZL,New Zealand,NZL
JAPE,2011,48,1,2679,Nathalie,,Pettorelli,Nathalie Pettorelli,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,2517,Michael,,Pocock,Michael Pocock,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,174,Andres,,Punt,Andres Punt,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2011,48,1,1831,Jonathan,,Rhodes,Jonathan Rhodes,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2011,48,1,3904,John,S,Richardson,John S Richardson,Associate.Editor,SE,University of British Columbia,,,,,Canada,CAN,Canada,CAN
JAPE,2011,48,1,1848,J,Andrew,Royle,J Andrew Royle,Associate.Editor,SE,US Geological Survey,,,,,USA,USA,USA,USA
JAPE,2011,48,1,196,Andy,,Sheppard,Andy Sheppard,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2011,48,1,1421,Ingolf,,Steffan-Dewenter,Ingolf Steffan-Dewenter,Associate.Editor,SE,,,,,,Germany,DEU,Germany,DEU
JAPE,2011,48,1,2923,Philip,A,Stephens,Philip A Stephens,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,890,Des,,Thompson,Des Thompson,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,3814,Wim,H,VanDerPutten,Wim H VanDerPutten,Associate.Editor,SE,Netherlands Institute of Ecology; Wageningen University and Research Centre,The Netherlands Institute of Ecology,,NoCity,NoState,The Netherlands,NLD,The Netherlands,NLD
JAPE,2011,48,1,3242,Richard,,Wadsworth,Richard Wadsworth,Associate.Editor,SE,,Centre for Ecology and Hydrology,,Abbots Ripton,NoState,UK,GBR,UK,GBR
JAPE,2011,48,1,2608,Mark,,Whittingham,Mark Whittingham,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,593,Chris,,Wilcox,Chris Wilcox,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2011,48,1,376,Brian,,Wilsey,Brian Wilsey,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2011,48,1,3914,Jeremy,,Wilson,Jeremy Wilson,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2011,48,1,377,Brenden,,Wintle,Brenden Wintle,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2012,49,1,608,David,,Angeler,David Angeler,Associate.Editor,SE,,,,,,Sweden,SWE,Sweden,SWE
JAPE,2012,49,1,2757,Paul,,Armsworth,Paul Armsworth,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2012,49,1,3272,Shelley,,Arnott,Shelley Arnott,Associate.Editor,SE,,,,,,Canada,CAN,Canada,CAN
JAPE,2012,49,1,2280,Mel,,Austen,Mel Austen,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,1452,Jos,,Barlow,Jos Barlow,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,2125,Lesley,,Batty,Lesley Batty,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,2294,Malcom,,Bennett,Malcom Bennett,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,2303,Michael,,Bode,Michael Bode,Associate.Editor,SE,,University of Melbourne,,NoCity,NoState,Australia,AUS,Australia,AUS
JAPE,2012,49,1,2771,Paulo,,Brando,Paulo Brando,Associate.Editor,SE,,Instituto de Pesquisa Ambiental da Amazonia,,NoCity,NoState,Brazil,BRA,Brazil,BRA
JAPE,2012,49,1,3829,Yvonne,,Buckley,Yvonne Buckley,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2012,49,1,1290,Harald,,Bugmann,Harald Bugmann,Associate.Editor,SE,,,,,,Switzerland,CHE,Switzerland,CHE
JAPE,2012,49,1,2322,Marc,,Cadotte,Marc Cadotte,Editor,AE,,,,,,USA,USA,USA,USA
JAPE,2012,49,1,3833,Yann,,Clough,Yann Clough,Associate.Editor,SE,,,,,,Germany,DEU,Germany,DEU
JAPE,2012,49,1,1522,Joan,,Cossentine,Joan Cossentine,Associate.Editor,SE,,,,,,Canada,CAN,Canada,CAN
JAPE,2012,49,1,951,Erika,,Crispo,Erika Crispo,Associate.Editor,SE,,University of Calgary,,NoCity,NoState,Canada,CAN,Canada,CAN
JAPE,2012,49,1,435,Christopher,R,Dickman,Christopher R Dickman,Associate.Editor,SE,University of Sydney,,,,,Australia,AUS,Australia,AUS
JAPE,2012,49,1,2640,Nicholas,,Dulvy,Nicholas Dulvy,Associate.Editor,SE,,,,,,Canada,CAN,Canada,CAN
JAPE,2012,49,1,1554,Johan,T,DuToit,Johan T DuToit,Associate.Editor,SE,Utah State University,,,,,USA,USA,USA,USA
JAPE,2012,49,1,442,Chris,S,Elphick,Chris S Elphick,Associate.Editor,SE,University of Connecticut,,,,,USA,USA,USA,USA
JAPE,2012,49,1,965,Esteban,,Fernandez-Juricic,Esteban Fernandez-Juricic,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2012,49,1,1573,Jennifer,,Firn,Jennifer Firn,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2012,49,1,2378,Morten,,Frederiksen,Morten Frederiksen,Associate.Editor,SE,,,,,,Denmark,DNK,Denmark,DNK
JAPE,2012,49,1,454,Chris,LJ,Frid,Chris LJ Frid,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,1597,Jennifer,,Gill,Jennifer Gill,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,3081,Rosie,,Hails,Rosie Hails,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,2407,Mark,,Hebblewhite,Mark Hebblewhite,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2012,49,1,727,Danny,,Hooftman,Danny Hooftman,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,2836,Phil,,Hulme,Phil Hulme,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,2025,K,Ullas,Karanth,K Ullas Karanth,Associate.Editor,SE,Wildlife Conservation Society,,,,,India,IND,India,IND
JAPE,2012,49,1,2844,Paul,,Kardol,Paul Kardol,Associate.Editor,SE,,Swedish University of Agricultural Sciences,,NoCity,NoState,Sweden,SWE,Sweden,SWE
JAPE,2012,49,1,747,David,,Kleijn,David Kleijn,Associate.Editor,SE,,,,,,The Netherlands,NLD,The Netherlands,NLD
JAPE,2012,49,1,755,Doug,,Landis,Doug Landis,Associate.Editor,SE,,Michigan State University,,NoCity,NoState,USA,USA,USA,USA
JAPE,2012,49,1,1709,Jan,,Leps,Jan Leps,Associate.Editor,SE,,,,,,Czech Republic,CZE,Czech Republic,CZE
JAPE,2012,49,1,2726,Owen,,Lewis,Owen Lewis,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,2860,Paul,,Lukacs,Paul Lukacs,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2012,49,1,1748,Jason,,Matthiopoulos,Jason Matthiopoulos,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,785,David,I,McCracken,David I McCracken,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,1004,Eleanor,Jane,Milner-Gulland,Eleanor Jane Milner-Gulland,Editor-Executive.Editor,EIC,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,3772,William,,Montevecchi,William Montevecchi,Associate.Editor,SE,,,,,,Canada,CAN,Canada,CAN
JAPE,2012,49,1,1006,Eric,,Morgan,Eric Morgan,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,1793,Juliet,,Osborne,Juliet Osborne,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,2964,Quentin,,Paynter,Quentin Paynter,Associate.Editor,SE,,,,,,New Zealand,NZL,New Zealand,NZL
JAPE,2012,49,1,2679,Nathalie,,Pettorelli,Nathalie Pettorelli,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,2517,Michael,,Pocock,Michael Pocock,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,174,Andres,,Punt,Andres Punt,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2012,49,1,1831,Jonathan,,Rhodes,Jonathan Rhodes,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2012,49,1,3904,John,S,Richardson,John S Richardson,Associate.Editor,SE,University of British Columbia,,,,,Canada,CAN,Canada,CAN
JAPE,2012,49,1,1848,J,Andrew,Royle,J Andrew Royle,Associate.Editor,SE,US Geological Survey,,,,,USA,USA,USA,USA
JAPE,2012,49,1,3461,Santiago,,Saura,Santiago Saura,Associate.Editor,SE,,Universidad Politecnica de Madrid,,NoCity,NoState,Spain,ESP,Spain,ESP
JAPE,2012,49,1,196,Andy,,Sheppard,Andy Sheppard,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2012,49,1,1421,Ingolf,,Steffan-Dewenter,Ingolf Steffan-Dewenter,Associate.Editor,SE,,,,,,Germany,DEU,Germany,DEU
JAPE,2012,49,1,2923,Philip,A,Stephens,Philip A Stephens,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,890,Des,,Thompson,Des Thompson,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,3495,Steve,,Votier,Steve Votier,Associate.Editor,SE,,University of Plymouth,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2012,49,1,2608,Mark,,Whittingham,Mark Whittingham,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,593,Chris,,Wilcox,Chris Wilcox,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2012,49,1,376,Brian,,Wilsey,Brian Wilsey,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2012,49,1,3914,Jeremy,,Wilson,Jeremy Wilson,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2012,49,1,377,Brenden,,Wintle,Brenden Wintle,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2013,50,1,608,David,,Angeler,David Angeler,Associate.Editor,SE,,,,,,Sweden,SWE,Sweden,SWE
JAPE,2013,50,1,2757,Paul,,Armsworth,Paul Armsworth,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2013,50,1,3272,Shelley,,Arnott,Shelley Arnott,Associate.Editor,SE,,,,,,Canada,CAN,Canada,CAN
JAPE,2013,50,1,390,Christina,,Banks-Leite,Christina Banks-Leite,Associate.Editor,SE,,Imperial College London,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2013,50,1,1452,Jos,,Barlow,Jos Barlow,Editor,AE,,,,,,UK,GBR,UK,GBR
JAPE,2013,50,1,2125,Lesley,,Batty,Lesley Batty,Associate.Editor,SE,,,,,,UK,GBR,UK,GBR
JAPE,2013,50,1,1470,Julia,,Blanchard,Julia Blanchard,Associate.Editor,SE,,University of Sheffield,,NoCity,NoState,UK,GBR,UK,GBR
JAPE,2013,50,1,2303,Michael,,Bode,Michael Bode,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2013,50,1,2771,Paulo,,Brando,Paulo Brando,Associate.Editor,SE,,,,,,Brazil,BRA,Brazil,BRA
JAPE,2013,50,1,3829,Yvonne,,Buckley,Yvonne Buckley,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2013,50,1,1290,Harald,,Bugmann,Harald Bugmann,Associate.Editor,SE,,,,,,Switzerland,CHE,Switzerland,CHE
JAPE,2013,50,1,2322,Marc,,Cadotte,Marc Cadotte,Editor,AE,,,,,,USA,USA,USA,USA
JAPE,2013,50,1,3833,Yann,,Clough,Yann Clough,Associate.Editor,SE,,,,,,Germany,DEU,Germany,DEU
JAPE,2013,50,1,951,Erika,,Crispo,Erika Crispo,Associate.Editor,SE,,,,,,Canada,CAN,Canada,CAN
JAPE,2013,50,1,3681,Vincent,,Devictor,Vincent Devictor,Associate.Editor,SE,,CNRS,,NoCity,NoState,France,FRA,France,FRA
JAPE,2013,50,1,435,Christopher,R,Dickman,Christopher R Dickman,Associate.Editor,SE,University of Sydney,,,,,Australia,AUS,Australia,AUS
JAPE,2013,50,1,2640,Nicholas,,Dulvy,Nicholas Dulvy,Associate.Editor,SE,,,,,,Canada,CAN,Canada,CAN
JAPE,2013,50,1,1554,Johan,T,DuToit,Johan T DuToit,Associate.Editor,SE,Utah State University,,,,,USA,USA,USA,USA
JAPE,2013,50,1,442,Chris,S,Elphick,Chris S Elphick,Associate.Editor,SE,University of Connecticut,,,,,USA,USA,USA,USA
JAPE,2013,50,1,965,Esteban,,Fernandez-Juricic,Esteban Fernandez-Juricic,Associate.Editor,SE,,,,,,USA,USA,USA,USA
JAPE,2013,50,1,1573,Jennifer,,Firn,Jennifer Firn,Associate.Editor,SE,,,,,,Australia,AUS,Australia,AUS
JAPE,2013,50,1,1578,Jacqui,,Frair,Jacqui Frair,Associate.Editor,SE,,University of New York,,NoCity,NoState,USA,USA,USA,USA
JAPE,2013,50,1,2378,Morten,,Frederiksen,Morten Frederiksen,Associate.Editor,SE,,,,,,Denmark,DNK,Denmark,DNK
